dataset,cpd_algo,forecast_algo,delta,window_days,n_runs,raw_best_min_segment,raw_best_result_dir,raw_best_n_detected,raw_best_n_true,raw_best_tp,raw_best_tn,raw_best_fp,raw_best_fn,raw_best_tp_rate,raw_best_fp_rate,raw_best_precision,raw_best_recall,raw_best_f1_score,raw_best_gmean,raw_best_covering,raw_best_rand_index,residual_best_min_segment,residual_best_result_dir,residual_best_n_detected,residual_best_n_true,residual_best_tp,residual_best_tn,residual_best_fp,residual_best_fn,residual_best_tp_rate,residual_best_fp_rate,residual_best_precision,residual_best_recall,residual_best_f1_score,residual_best_gmean,residual_best_covering,residual_best_rand_index,residual_minus_raw_n_detected,residual_minus_raw_n_true,residual_minus_raw_tp,residual_minus_raw_tn,residual_minus_raw_fp,residual_minus_raw_fn,residual_minus_raw_tp_rate,residual_minus_raw_fp_rate,residual_minus_raw_precision,residual_minus_raw_recall,residual_minus_raw_f1_score,residual_minus_raw_gmean,residual_minus_raw_covering,residual_minus_raw_rand_index
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,HybridLassoXGB,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_HybridLassoXGB,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_HybridLassoXGB,10.0,4.0,1.0,352.0,9.0,3.0,0.25,0.024930747922437674,0.1,0.25,0.14285714285714288,0.49372797471825575,0.3259246575342466,0.7882583170254404,3.0,0.0,-2.0,-5.0,5.0,2.0,-0.5,0.013850415512465375,-0.3285714285714285,-0.5,-0.4025974025974025,-0.3674861395950901,-0.12339041095890407,-0.07178985398163473
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,HybridLassoXGB,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_HybridLassoXGB,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_HybridLassoXGB,9.0,4.0,1.0,353.0,8.0,3.0,0.25,0.0221606648199446,0.1111111111111111,0.25,0.15384615384615383,0.4944287954751562,0.3577202773549805,0.7983892819509257,2.0,0.0,-2.0,-4.0,4.0,2.0,-0.5,0.0110803324099723,-0.31746031746031744,-0.5,-0.39160839160839156,-0.3667853188381896,-0.09159479113817015,-0.06165888905614936
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,KNN,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_KNN,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_KNN,10.0,4.0,1.0,352.0,9.0,3.0,0.25,0.024930747922437674,0.1,0.25,0.14285714285714288,0.49372797471825575,0.4175629181267919,0.802860153545085,3.0,0.0,-2.0,-5.0,5.0,2.0,-0.5,0.013850415512465375,-0.3285714285714285,-0.5,-0.4025974025974025,-0.3674861395950901,-0.031752150366358756,-0.05718801746199009
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,KNN,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_KNN,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_KNN,10.0,4.0,1.0,352.0,9.0,3.0,0.25,0.024930747922437674,0.1,0.25,0.14285714285714288,0.49372797471825575,0.4175629181267919,0.802860153545085,3.0,0.0,-2.0,-5.0,5.0,2.0,-0.5,0.013850415512465375,-0.3285714285714285,-0.5,-0.4025974025974025,-0.3674861395950901,-0.031752150366358756,-0.05718801746199009
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,KNN,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_KNN,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_KNN,9.0,4.0,2.0,354.0,7.0,2.0,0.5,0.019390581717451522,0.2222222222222222,0.5,0.30769230769230765,0.70021761556053,0.4604481920993947,0.8108083697124793,2.0,0.0,-1.0,-3.0,3.0,1.0,-0.25,0.008310249307479223,-0.20634920634920634,-0.25,-0.23776223776223776,-0.16099649875281585,0.011133123606244022,-0.04923980129459582
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,LR,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_LR,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_LR,10.0,4.0,2.0,353.0,8.0,2.0,0.5,0.0221606648199446,0.2,0.5,0.28571428571428575,0.6992279081887591,0.38082191780821917,0.8001806412765317,3.0,0.0,-1.0,-4.0,4.0,1.0,-0.25,0.0110803324099723,-0.22857142857142854,-0.25,-0.25974025974025966,-0.1619862061245867,-0.0684931506849315,-0.059867529730543434
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,LR,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_LR,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_LR,10.0,4.0,2.0,353.0,8.0,2.0,0.5,0.0221606648199446,0.2,0.5,0.28571428571428575,0.6992279081887591,0.38082191780821917,0.8001806412765317,3.0,0.0,-1.0,-4.0,4.0,1.0,-0.25,0.0110803324099723,-0.22857142857142854,-0.25,-0.25974025974025966,-0.1619862061245867,-0.0684931506849315,-0.059867529730543434
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,LR,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_LR,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_LR,9.0,4.0,1.0,353.0,8.0,3.0,0.25,0.0221606648199446,0.1111111111111111,0.25,0.15384615384615383,0.4944287954751562,0.360422065901518,0.8019418937227156,2.0,0.0,-2.0,-4.0,4.0,2.0,-0.5,0.0110803324099723,-0.31746031746031744,-0.5,-0.39160839160839156,-0.3667853188381896,-0.08889300259163269,-0.058106277284359464
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,LSVR,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_LSVR,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_LSVR,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,LSVR,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_LSVR,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_LSVR,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,LSVR,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_LSVR,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_LSVR,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,Lasso,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_Lasso,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_Lasso,10.0,4.0,2.0,353.0,8.0,2.0,0.5,0.0221606648199446,0.2,0.5,0.28571428571428575,0.6992279081887591,0.38082191780821917,0.8001806412765317,3.0,0.0,-1.0,-4.0,4.0,1.0,-0.25,0.0110803324099723,-0.22857142857142854,-0.25,-0.25974025974025966,-0.1619862061245867,-0.0684931506849315,-0.059867529730543434
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,Lasso,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_Lasso,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_Lasso,10.0,4.0,2.0,353.0,8.0,2.0,0.5,0.0221606648199446,0.2,0.5,0.28571428571428575,0.6992279081887591,0.38082191780821917,0.8001806412765317,3.0,0.0,-1.0,-4.0,4.0,1.0,-0.25,0.0110803324099723,-0.22857142857142854,-0.25,-0.25974025974025966,-0.1619862061245867,-0.0684931506849315,-0.059867529730543434
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,Lasso,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_Lasso,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_Lasso,9.0,4.0,1.0,353.0,8.0,3.0,0.25,0.0221606648199446,0.1111111111111111,0.25,0.15384615384615383,0.4944287954751562,0.360422065901518,0.8019418937227156,2.0,0.0,-2.0,-4.0,4.0,2.0,-0.5,0.0110803324099723,-0.31746031746031744,-0.5,-0.39160839160839156,-0.3667853188381896,-0.08889300259163269,-0.058106277284359464
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,MLP,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_MLP,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_MLP,10.0,4.0,1.0,352.0,9.0,3.0,0.25,0.024930747922437674,0.1,0.25,0.14285714285714288,0.49372797471825575,0.36794111633612764,0.7898690350745146,3.0,0.0,-2.0,-5.0,5.0,2.0,-0.5,0.013850415512465375,-0.3285714285714285,-0.5,-0.4025974025974025,-0.3674861395950901,-0.08137395215702303,-0.07017913593256053
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,MLP,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_MLP,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_MLP,10.0,4.0,1.0,352.0,9.0,3.0,0.25,0.024930747922437674,0.1,0.25,0.14285714285714288,0.49372797471825575,0.36794111633612764,0.7898690350745146,3.0,0.0,-2.0,-5.0,5.0,2.0,-0.5,0.013850415512465375,-0.3285714285714285,-0.5,-0.4025974025974025,-0.3674861395950901,-0.08137395215702303,-0.07017913593256053
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,MLP,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_MLP,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_MLP,9.0,4.0,1.0,353.0,8.0,3.0,0.25,0.0221606648199446,0.1111111111111111,0.25,0.15384615384615383,0.4944287954751562,0.40355755469229204,0.7987204576245672,2.0,0.0,-2.0,-4.0,4.0,2.0,-0.5,0.0110803324099723,-0.31746031746031744,-0.5,-0.39160839160839156,-0.3667853188381896,-0.04575751380085863,-0.061327713382507865
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,SARIMAX,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_SARIMAX,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_SARIMAX,10.0,4.0,3.0,354.0,7.0,1.0,0.75,0.019390581717451522,0.3,0.75,0.4285714285714285,0.8575879335158065,0.38904109589041097,0.8141953936474484,3.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.008310249307479223,-0.12857142857142856,0.0,-0.11688311688311692,-0.0036261807975392912,-0.0602739726027397,-0.04585277735962667
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,SARIMAX,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_SARIMAX,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_SARIMAX,10.0,4.0,3.0,354.0,7.0,1.0,0.75,0.019390581717451522,0.3,0.75,0.4285714285714285,0.8575879335158065,0.38904109589041097,0.8141953936474484,3.0,0.0,0.0,-3.0,3.0,0.0,0.0,0.008310249307479223,-0.12857142857142856,0.0,-0.11688311688311692,-0.0036261807975392912,-0.0602739726027397,-0.04585277735962667
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,SARIMAX,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_SARIMAX,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_SARIMAX,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,SGD,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_SGD,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_SGD,10.0,4.0,0.0,351.0,10.0,4.0,0.0,0.027700831024930747,0.0,0.0,0.0,0.0,0.3417993335801555,0.802890260424507,3.0,0.0,-3.0,-6.0,6.0,3.0,-0.75,0.01662049861495845,-0.42857142857142855,-0.75,-0.5454545454545454,-0.8612141143133458,-0.10751573491299515,-0.05715791058256814
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,SGD,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_SGD,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_SGD,10.0,4.0,1.0,352.0,9.0,3.0,0.25,0.024930747922437674,0.1,0.25,0.14285714285714288,0.49372797471825575,0.3417993335801555,0.802890260424507,3.0,0.0,-2.0,-5.0,5.0,2.0,-0.5,0.013850415512465375,-0.3285714285714285,-0.5,-0.4025974025974025,-0.3674861395950901,-0.10751573491299515,-0.05715791058256814
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,SGD,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_SGD,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_SGD,8.0,4.0,2.0,355.0,6.0,2.0,0.5,0.01662049861495845,0.25,0.5,0.3333333333333333,0.7012059260249593,0.47339247347876406,0.8228661749209695,1.0,0.0,-1.0,-2.0,2.0,1.0,-0.25,0.0055401662049861505,-0.17857142857142855,-0.25,-0.2121212121212121,-0.16000818828838648,0.024077404985613393,-0.03718199608610562
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,SVR,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_SVR,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_SVR,8.0,4.0,3.0,356.0,5.0,1.0,0.75,0.013850415512465374,0.375,0.75,0.5,0.8600070862299048,0.3452054794520548,0.8382658437452958,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0027700831024930744,-0.05357142857142855,0.0,-0.045454545454545414,-0.0012070280834409752,-0.10410958904109585,-0.02178232726177931
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,SVR,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_SVR,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_SVR,8.0,4.0,3.0,356.0,5.0,1.0,0.75,0.013850415512465374,0.375,0.75,0.5,0.8600070862299048,0.3452054794520548,0.8382658437452958,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0027700831024930744,-0.05357142857142855,0.0,-0.045454545454545414,-0.0012070280834409752,-0.10410958904109585,-0.02178232726177931
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,SVR,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_SVR,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_SVR,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.4246575342465753,0.8594610868583471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024657534246575352,-0.0005870841487279899
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,XGB,1,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_XGB,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d1_w28/forecast_XGB,10.0,4.0,0.0,351.0,10.0,4.0,0.0,0.027700831024930747,0.0,0.0,0.0,0.0,0.4348591157144448,0.8068192081890712,3.0,0.0,-3.0,-6.0,6.0,3.0,-0.75,0.01662049861495845,-0.42857142857142855,-0.75,-0.5454545454545454,-0.8612141143133458,-0.014455952778705872,-0.05322896281800393
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,XGB,3,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_XGB,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d3_w28/forecast_XGB,10.0,4.0,2.0,353.0,8.0,2.0,0.5,0.0221606648199446,0.2,0.5,0.28571428571428575,0.6992279081887591,0.4348591157144448,0.8068192081890712,3.0,0.0,-1.0,-4.0,4.0,1.0,-0.25,0.0110803324099723,-0.22857142857142854,-0.25,-0.25974025974025966,-0.1619862061245867,-0.014455952778705872,-0.05322896281800393
ASHRAE901_ApartmentMidRise_STD2019,KernelCPD,XGB,7,28,1,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_XGB,7.0,4.0,3.0,357.0,4.0,1.0,0.75,0.0110803324099723,0.42857142857142855,0.75,0.5454545454545454,0.8612141143133458,0.44931506849315067,0.8600481710070751,28,/home/mdeschietere/serenity/ECOS2026/results/raw/ASHRAE901_ApartmentMidRise_STD2019/cpd_KernelCPD_ms28_d7_w28/forecast_XGB,9.0,4.0,2.0,354.0,7.0,2.0,0.5,0.019390581717451522,0.2222222222222222,0.5,0.30769230769230765,0.70021761556053,0.4821917808219178,0.8148878518741532,2.0,0.0,-1.0,-3.0,3.0,1.0,-0.25,0.008310249307479223,-0.20634920634920634,-0.25,-0.23776223776223776,-0.16099649875281585,0.032876712328767155,-0.045160319132921845
