,trend,"s(1,7)","s(2,7)","s(3,7)","s(4,7)","s(5,7)","s(6,7)","s(7,7)","sin(1,freq=YE-DEC)","cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)",lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_12,lag_13,lag_14,lag_15,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_min_7,rolling_max_7,is_weekend,is_holiday
2004-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258415923.466213,852440076.0192899,829194215.0771314,1302986622.0681703,1766370697.1299615,1825974107.1163688,1866414652.3400364,1377152059.5716343,1770153484.190141,1765337138.567268,1328074588.094468,813205343.0912106,1385970899.0310245,1313315727.3964756,1296930283.4000695,444774307.2850578,829194215.0771314,1866414652.3400364,0,0
2004-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681918417.9186106,1258415923.466213,852440076.0192899,829194215.0771314,1302986622.0681703,1766370697.1299615,1825974107.1163688,1866414652.3400364,1248082054.1768453,1770153484.190141,1765337138.567268,1328074588.094468,1359614294.113678,1338590286.6696286,1324945831.4039237,416101178.80312496,829194215.0771314,1825974107.1163688,0,0
2004-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697236698.7063713,1681918417.9186106,1258415923.466213,852440076.0192899,829194215.0771314,1302986622.0681703,1766370697.1299615,1825974107.1163688,828921155.5494965,1248082054.1768453,1770153484.190141,1765337138.567268,1341223235.7693925,1333725969.5367074,1336074127.787654,394328742.2354576,829194215.0771314,1766370697.1299615,1,0
2004-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1707581389.7524002,1697236698.7063713,1681918417.9186106,1258415923.466213,852440076.0192899,829194215.0771314,1302986622.0681703,1766370697.1299615,366903410.1836336,828921155.5494965,1248082054.1768453,1770153484.190141,1332824763.2868838,1329256534.219726,1333215989.7053578,384262309.3726064,829194215.0771314,1707581389.7524002,1,0
2004-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200165641.7065136,1707581389.7524002,1697236698.7063713,1681918417.9186106,1258415923.466213,852440076.0192899,829194215.0771314,1302986622.0681703,1377152059.5716343,366903410.1836336,828921155.5494965,1248082054.1768453,1318136051.806647,1325833933.3289878,1314209104.5722444,387544181.26166636,829194215.0771314,1707581389.7524002,0,0
2004-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785149342.2803496,1200165641.7065136,1707581389.7524002,1697236698.7063713,1681918417.9186106,1258415923.466213,852440076.0192899,829194215.0771314,1866414652.3400364,1377152059.5716343,366903410.1836336,828921155.5494965,1311843927.1213927,1322707375.2383347,1282853021.9592104,397046708.33007914,785149342.2803496,1707581389.7524002,0,0
2004-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796402727.825864,785149342.2803496,1200165641.7065136,1707581389.7524002,1697236698.7063713,1681918417.9186106,1258415923.466213,852440076.0192899,1825974107.1163688,1866414652.3400364,1377152059.5716343,366903410.1836336,1303838591.665189,1353385897.9270651,1268276913.8489783,408259652.94321996,785149342.2803496,1707581389.7524002,0,0
2004-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116981303.132545,796402727.825864,785149342.2803496,1200165641.7065136,1707581389.7524002,1697236698.7063713,1681918417.9186106,1258415923.466213,1766370697.1299615,1825974107.1163688,1866414652.3400364,1377152059.5716343,1283633645.9032364,1334802272.4671304,1279271026.6361618,414336902.770894,785149342.2803496,1707581389.7524002,0,0
2004-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561031444.6527605,1116981303.132545,796402727.825864,785149342.2803496,1200165641.7065136,1707581389.7524002,1697236698.7063713,1681918417.9186106,1302986622.0681703,1766370697.1299615,1825974107.1163688,1866414652.3400364,1266364078.2938292,1312989186.2037537,1304097182.7223623,397131700.94241506,785149342.2803496,1707581389.7524002,0,0
2004-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567175801.6908512,1561031444.6527605,1116981303.132545,796402727.825864,785149342.2803496,1200165641.7065136,1707581389.7524002,1697236698.7063713,829194215.0771314,1302986622.0681703,1766370697.1299615,1825974107.1163688,1247783950.1487548,1294503592.9590738,1312695476.9080005,376098714.244722,785149342.2803496,1707581389.7524002,1,0
2004-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587866953.6189086,1567175801.6908512,1561031444.6527605,1116981303.132545,796402727.825864,785149342.2803496,1200165641.7065136,1707581389.7524002,852440076.0192899,829194215.0771314,1302986622.0681703,1766370697.1299615,1230681887.8439705,1281753325.5654273,1305064006.435942,353764718.6989476,785149342.2803496,1587866953.6189086,1,0
2004-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241093724.5137205,1587866953.6189086,1567175801.6908512,1561031444.6527605,1116981303.132545,796402727.825864,785149342.2803496,1200165641.7065136,1258415923.466213,852440076.0192899,829194215.0771314,1302986622.0681703,1236528756.8164284,1277332404.311538,1290334897.4299495,353514431.83740073,785149342.2803496,1587866953.6189086,0,0
2004-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795000072.4985584,1241093724.5137205,1587866953.6189086,1567175801.6908512,1561031444.6527605,1116981303.132545,796402727.825864,785149342.2803496,1681918417.9186106,1258415923.466213,852440076.0192899,829194215.0771314,1237936003.9904583,1274889965.5559254,1261122402.200126,351431610.6774773,795000072.4985584,1587866953.6189086,0,0
2004-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858734067.9529163,795000072.4985584,1241093724.5137205,1587866953.6189086,1567175801.6908512,1561031444.6527605,1116981303.132545,796402727.825864,1697236698.7063713,1681918417.9186106,1258415923.466213,852440076.0192899,1246840481.151466,1275339536.4083273,1248451873.1707563,338947515.1700235,795000072.4985584,1587866953.6189086,0,0
2004-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1314275114.551358,858734067.9529163,795000072.4985584,1241093724.5137205,1587866953.6189086,1567175801.6908512,1561031444.6527605,1116981303.132545,1707581389.7524002,1697236698.7063713,1681918417.9186106,1258415923.466213,1275025311.3541532,1279329478.6286948,1265465860.548764,334523501.7480707,795000072.4985584,1587866953.6189086,0,0
2004-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679967596.0974813,1314275114.551358,858734067.9529163,795000072.4985584,1241093724.5137205,1587866953.6189086,1567175801.6908512,1561031444.6527605,1200165641.7065136,1707581389.7524002,1697236698.7063713,1681918417.9186106,1292016190.1319706,1279190134.2129,1293006860.7847025,353928842.96328497,795000072.4985584,1679967596.0974813,0,0
2004-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601408534.715619,1679967596.0974813,1314275114.551358,858734067.9529163,795000072.4985584,1241093724.5137205,1587866953.6189086,1567175801.6908512,785149342.2803496,1200165641.7065136,1707581389.7524002,1697236698.7063713,1296906580.5640805,1272345265.3564174,1319280300.5055163,358570577.64398855,795000072.4985584,1679967596.0974813,1,0
2004-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457947278.9764576,1601408534.715619,1679967596.0974813,1314275114.551358,858734067.9529163,795000072.4985584,1241093724.5137205,1587866953.6189086,796402727.825864,785149342.2803496,1200165641.7065136,1707581389.7524002,1278346627.04373,1254514257.4438503,1323609390.2015824,344069280.7284262,795000072.4985584,1679967596.0974813,1,0
2004-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135063755.6608608,1457947278.9764576,1601408534.715619,1679967596.0974813,1314275114.551358,858734067.9529163,795000072.4985584,1241093724.5137205,1116981303.132545,796402727.825864,785149342.2803496,1200165641.7065136,1263199488.6361787,1249864122.7263036,1302600277.4380355,348290628.52669126,795000072.4985584,1679967596.0974813,0,0
2004-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768567065.4841048,1135063755.6608608,1457947278.9764576,1601408534.715619,1679967596.0974813,1314275114.551358,858734067.9529163,795000072.4985584,1561031444.6527605,1116981303.132545,796402727.825864,785149342.2803496,1259423344.776971,1248679674.3837147,1269214063.4811676,354304223.6651226,768567065.4841048,1679967596.0974813,0,0
2004-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757590271.5384141,768567065.4841048,1135063755.6608608,1457947278.9764576,1601408534.715619,1679967596.0974813,1314275114.551358,858734067.9529163,1567175801.6908512,1561031444.6527605,1116981303.132545,796402727.825864,1244974231.003471,1245907356.0774684,1252864337.39322,374835963.2457165,757590271.5384141,1679967596.0974813,0,0
2004-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156262128.4963465,757590271.5384141,768567065.4841048,1135063755.6608608,1457947278.9764576,1601408534.715619,1679967596.0974813,1314275114.551358,1587866953.6189086,1567175801.6908512,1561031444.6527605,1116981303.132545,1222400947.2813263,1248713129.3177397,1263775703.158115,374724865.45881844,757590271.5384141,1679967596.0974813,0,0
2004-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615690332.885186,1156262128.4963465,757590271.5384141,768567065.4841048,1135063755.6608608,1457947278.9764576,1601408534.715619,1679967596.0974813,1241093724.5137205,1587866953.6189086,1567175801.6908512,1561031444.6527605,1213218481.1081414,1252617335.620056,1305401933.9148333,362222635.8846725,757590271.5384141,1615690332.885186,0,0
2004-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1610087986.4177008,1615690332.885186,1156262128.4963465,757590271.5384141,768567065.4841048,1135063755.6608608,1457947278.9764576,1601408534.715619,795000072.4985584,1241093724.5137205,1587866953.6189086,1567175801.6908512,1214458402.7798674,1255682491.6719737,1313166464.8097024,363784403.2683952,757590271.5384141,1615690332.885186,1,0
2004-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603528150.9105322,1610087986.4177008,1615690332.885186,1156262128.4963465,757590271.5384141,768567065.4841048,1135063755.6608608,1457947278.9764576,858734067.9529163,795000072.4985584,1241093724.5137205,1587866953.6189086,1235255670.1990206,1256801148.6213756,1304403581.428719,383643780.9831556,757590271.5384141,1615690332.885186,1,0
2004-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222706671.2055955,1603528150.9105322,1610087986.4177008,1615690332.885186,1156262128.4963465,757590271.5384141,768567065.4841048,1135063755.6608608,1314275114.551358,858734067.9529163,795000072.4985584,1241093724.5137205,1247776086.7054114,1255487787.670795,1284294666.8983598,381251674.5215182,757590271.5384141,1615690332.885186,0,0
2004-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812222468.6165342,1222706671.2055955,1603528150.9105322,1610087986.4177008,1615690332.885186,1156262128.4963465,757590271.5384141,768567065.4841048,1679967596.0974813,1314275114.551358,858734067.9529163,795000072.4985584,1254012572.867187,1256717958.822079,1252489725.9479125,372359693.4519266,757590271.5384141,1615690332.885186,0,0
2004-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401357328.96075815,812222468.6165342,1222706671.2055955,1603528150.9105322,1610087986.4177008,1615690332.885186,1156262128.4963465,757590271.5384141,1601408534.715619,1679967596.0974813,1314275114.551358,858734067.9529163,1203122152.4989505,1224048191.7512107,1222435416.177665,464465188.38937414,401357328.96075815,1615690332.885186,0,0
2004-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803256958.0892774,401357328.96075815,812222468.6165342,1222706671.2055955,1603528150.9105322,1610087986.4177008,1615690332.885186,1156262128.4963465,1457947278.9764576,1601408534.715619,1679967596.0974813,1314275114.551358,1152692842.4407978,1187546894.8610618,1221570840.9447367,488920915.89772666,401357328.96075815,1615690332.885186,0,0
2004-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172560521.9134712,803256958.0892774,401357328.96075815,812222468.6165342,1222706671.2055955,1603528150.9105322,1610087986.4177008,1615690332.885186,1135063755.6608608,1457947278.9764576,1601408534.715619,1679967596.0974813,1089388583.7305527,1151303532.419347,1232241522.4745429,445764888.7675134,401357328.96075815,1610087986.4177008,0,0
2004-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537370961.082387,1172560521.9134712,803256958.0892774,401357328.96075815,812222468.6165342,1222706671.2055955,1603528150.9105322,1610087986.4177008,768567065.4841048,1135063755.6608608,1457947278.9764576,1601408534.715619,1079000437.2540793,1146729420.0169733,1241540023.7284153,432250499.07355285,401357328.96075815,1603528150.9105322,1,0
2004-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522726678.332191,1537370961.082387,1172560521.9134712,803256958.0892774,401357328.96075815,812222468.6165342,1222706671.2055955,1603528150.9105322,757590271.5384141,768567065.4841048,1135063755.6608608,1457947278.9764576,1067457369.7428877,1151356519.9709544,1236233632.4088678,416708115.56585616,401357328.96075815,1537370961.082387,1,0
2004-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163603834.5826,1522726678.332191,1537370961.082387,1172560521.9134712,803256958.0892774,401357328.96075815,812222468.6165342,1222706671.2055955,1156262128.4963465,757590271.5384141,768567065.4841048,1135063755.6608608,1059014107.3681742,1153395097.0367928,1218445870.2714088,413625575.0092707,401357328.96075815,1537370961.082387,0,0
2004-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770846618.037213,1163603834.5826,1522726678.332191,1537370961.082387,1172560521.9134712,803256958.0892774,401357328.96075815,812222468.6165342,1615690332.885186,1156262128.4963465,757590271.5384141,768567065.4841048,1053103271.5711281,1153557922.2191577,1187221377.8809023,418012464.10869753,401357328.96075815,1537370961.082387,0,0
2004-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784227187.3814765,770846618.037213,1163603834.5826,1522726678.332191,1537370961.082387,1172560521.9134712,803256958.0892774,401357328.96075815,1610087986.4177008,1615690332.885186,1156262128.4963465,757590271.5384141,1107798965.6312308,1155460559.0650907,1173356762.7367346,335406907.89954895,770846618.037213,1537370961.082387,0,0
2004-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177999072.0503347,784227187.3814765,770846618.037213,1163603834.5826,1522726678.332191,1537370961.082387,1172560521.9134712,803256958.0892774,1603528150.9105322,1610087986.4177008,1615690332.885186,1156262128.4963465,1161333553.3399532,1157013197.8903756,1186451753.7290676,307437614.0552721,770846618.037213,1537370961.082387,0,0
2004-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548507891.3881605,1177999072.0503347,784227187.3814765,770846618.037213,1163603834.5826,1522726678.332191,1537370961.082387,1172560521.9134712,1222706671.2055955,1603528150.9105322,1610087986.4177008,1615690332.885186,1215040320.407766,1152214452.0691595,1211521925.847811,340757568.9141218,770846618.037213,1548507891.3881605,0,0
2004-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460872737.3574233,1548507891.3881605,1177999072.0503347,784227187.3814765,770846618.037213,1163603834.5826,1522726678.332191,1537370961.082387,812222468.6165342,1222706671.2055955,1603528150.9105322,1610087986.4177008,1204112002.7327714,1141556219.9934251,1222984973.6553068,329746079.84749264,770846618.037213,1548507891.3881605,1,0
2004-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445666123.8886456,1460872737.3574233,1548507891.3881605,1177999072.0503347,784227187.3814765,770846618.037213,1163603834.5826,1522726678.332191,401357328.96075815,812222468.6165342,1222706671.2055955,1603528150.9105322,1193103352.097979,1130280360.9204335,1219139462.9631693,318428331.09592193,770846618.037213,1548507891.3881605,1,0
2004-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117704521.840592,1445666123.8886456,1460872737.3574233,1548507891.3881605,1177999072.0503347,784227187.3814765,770846618.037213,1163603834.5826,803256958.0892774,401357328.96075815,812222468.6165342,1222706671.2055955,1186546307.4205494,1122780207.3943617,1204157086.9681609,319607418.16939366,770846618.037213,1548507891.3881605,0,0
2004-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745262674.4714581,1117704521.840592,1445666123.8886456,1460872737.3574233,1548507891.3881605,1177999072.0503347,784227187.3814765,770846618.037213,1172560521.9134712,803256958.0892774,401357328.96075815,812222468.6165342,1182891458.3397272,1117997364.9554276,1176070277.6632457,325249882.9095753,745262674.4714581,1548507891.3881605,0,0
2004-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738634479.0517814,745262674.4714581,1117704521.840592,1445666123.8886456,1460872737.3574233,1548507891.3881605,1177999072.0503347,784227187.3814765,1537370961.082387,1172560521.9134712,803256958.0892774,401357328.96075815,1176378214.292628,1142088589.9619296,1159321636.1478477,334877844.46158165,738634479.0517814,1548507891.3881605,0,0
2004-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040406068.2415257,738634479.0517814,745262674.4714581,1117704521.840592,1445666123.8886456,1460872737.3574233,1548507891.3881605,1177999072.0503347,1522726678.332191,1537370961.082387,1172560521.9134712,803256958.0892774,1156722070.8913696,1159027812.1156614,1167501836.0059469,338782199.89038354,738634479.0517814,1548507891.3881605,0,0
2004-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436496241.49124,1040406068.2415257,738634479.0517814,745262674.4714581,1117704521.840592,1445666123.8886456,1460872737.3574233,1548507891.3881605,1163603834.5826,1522726678.332191,1537370961.082387,1172560521.9134712,1140720406.6203809,1177880363.5140734,1186760575.1238906,319276619.4466845,738634479.0517814,1460872737.3574233,0,0
2004-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483265075.0140438,1436496241.49124,1040406068.2415257,738634479.0517814,745262674.4714581,1117704521.840592,1445666123.8886456,1460872737.3574233,770846618.037213,1163603834.5826,1522726678.332191,1537370961.082387,1143919311.9998982,1174015657.3663347,1192393573.8059804,323108099.13272893,738634479.0517814,1483265075.0140438,1,0
2004-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775312270.3979745,1483265075.0140438,1436496241.49124,1040406068.2415257,738634479.0517814,745262674.4714581,1117704521.840592,1445666123.8886456,784227187.3814765,770846618.037213,1163603834.5826,1522726678.332191,1191011618.644088,1192057485.3710334,1195571729.6159968,391253369.3923399,738634479.0517814,1775312270.3979745,1,0
2004-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421479838.4256234,1775312270.3979745,1483265075.0140438,1436496241.49124,1040406068.2415257,738634479.0517814,745262674.4714581,1117704521.840592,1177999072.0503347,784227187.3814765,770846618.037213,1163603834.5826,1234408092.4419496,1210477199.9312494,1189574106.4063303,398546125.8721186,738634479.0517814,1775312270.3979745,0,0
2004-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853479052.3681084,1421479838.4256234,1775312270.3979745,1483265075.0140438,1436496241.49124,1040406068.2415257,738634479.0517814,745262674.4714581,1548507891.3881605,1177999072.0503347,784227187.3814765,770846618.037213,1249867574.9986138,1216379516.6691706,1169425165.5193853,377978132.3325598,738634479.0517814,1775312270.3979745,0,0
2004-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855050574.7572458,853479052.3681084,1421479838.4256234,1775312270.3979745,1483265075.0140438,1436496241.49124,1040406068.2415257,738634479.0517814,1460872737.3574233,1548507891.3881605,1177999072.0503347,784227187.3814765,1266498445.8136802,1221438330.053154,1160091392.8225982,353503864.9881588,853479052.3681084,1775312270.3979745,0,0
2004-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127498911.83788,855050574.7572458,853479052.3681084,1421479838.4256234,1775312270.3979745,1483265075.0140438,1436496241.49124,1040406068.2415257,1445666123.8886456,1460872737.3574233,1548507891.3881605,1177999072.0503347,1278940280.6131592,1217831175.7522645,1172055787.7010574,345665881.0292621,853479052.3681084,1775312270.3979745,0,0
2004-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472773461.47236,1127498911.83788,855050574.7572458,853479052.3681084,1421479838.4256234,1775312270.3979745,1483265075.0140438,1436496241.49124,1117704521.840592,1445666123.8886456,1460872737.3574233,1548507891.3881605,1284122740.6104622,1212421573.6154215,1195895227.3655221,348680566.2777969,853479052.3681084,1775312270.3979745,0,0
2004-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466425828.9286544,1472773461.47236,1127498911.83788,855050574.7572458,853479052.3681084,1421479838.4256234,1775312270.3979745,1483265075.0140438,745262674.4714581,1117704521.840592,1445666123.8886456,1460872737.3574233,1281717134.0268352,1212818223.0133667,1206234017.3799326,347132314.31646425,853479052.3681084,1775312270.3979745,1,0
2004-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505617035.5116608,1466425828.9286544,1472773461.47236,1127498911.83788,855050574.7572458,853479052.3681084,1421479838.4256234,1775312270.3979745,738634479.0517814,745262674.4714581,1117704521.840592,1445666123.8886456,1243189243.3287904,1217100430.986439,1202564907.4674819,294139785.5216727,853479052.3681084,1505617035.5116608,1,0
2004-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152132289.1055512,1505617035.5116608,1466425828.9286544,1472773461.47236,1127498911.83788,855050574.7572458,853479052.3681084,1421479838.4256234,1040406068.2415257,738634479.0517814,745262674.4714581,1117704521.840592,1204711021.9973514,1219559557.2196505,1187299717.5570767,284385037.86094433,853479052.3681084,1505617035.5116608,0,0
2004-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762872411.3916681,1152132289.1055512,1505617035.5116608,1466425828.9286544,1472773461.47236,1127498911.83788,855050574.7572458,853479052.3681084,1436496241.49124,1040406068.2415257,738634479.0517814,745262674.4714581,1191767216.1435742,1220817395.571094,1159277859.5731146,304393869.0571492,762872411.3916681,1505617035.5116608,0,0
2004-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771795097.6426759,762872411.3916681,1152132289.1055512,1505617035.5116608,1466425828.9286544,1472773461.47236,1127498911.83788,855050574.7572458,1483265075.0140438,1436496241.49124,1040406068.2415257,738634479.0517814,1179873576.5557787,1223186011.1847293,1144247473.787684,320921080.17668396,762872411.3916681,1505617035.5116608,0,0
2004-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101352798.129972,771795097.6426759,762872411.3916681,1152132289.1055512,1505617035.5116608,1466425828.9286544,1472773461.47236,1127498911.83788,1775312270.3979745,1483265075.0140438,1436496241.49124,1040406068.2415257,1176138417.454649,1227539349.0339043,1153885151.4381318,321783256.62271607,762872411.3916681,1505617035.5116608,0,0
2004-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431477710.6707722,1101352798.129972,771795097.6426759,762872411.3916681,1152132289.1055512,1505617035.5116608,1466425828.9286544,1472773461.47236,1421479838.4256234,1775312270.3979745,1483265075.0140438,1436496241.49124,1027381881.6258507,1155752311.1181564,1154889164.161799,394312578.14123005,431477710.6707722,1505617035.5116608,0,0
2004-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452790436.947512,431477710.6707722,1101352798.129972,771795097.6426759,762872411.3916681,1152132289.1055512,1505617035.5116608,1466425828.9286544,853479052.3681084,1421479838.4256234,1775312270.3979745,1483265075.0140438,1025433968.4856875,1153575551.2562613,1176540280.1237402,391807934.750503,431477710.6707722,1505617035.5116608,1,0
2004-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463089876.1673462,1452790436.947512,431477710.6707722,1101352798.129972,771795097.6426759,762872411.3916681,1152132289.1055512,1505617035.5116608,855050574.7572458,853479052.3681084,1421479838.4256234,1775312270.3979745,1019358660.0079283,1131273951.6683593,1186224591.9322026,383359991.0569726,431477710.6707722,1463089876.1673462,1,0
2004-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124691125.1934314,1463089876.1673462,1452790436.947512,431477710.6707722,1101352798.129972,771795097.6426759,762872411.3916681,1152132289.1055512,1127498911.83788,855050574.7572458,853479052.3681084,1421479838.4256234,1015438493.7347682,1110074757.8660598,1172468597.402571,381913562.2476745,431477710.6707722,1463089876.1673462,0,0
2004-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775136819.9857751,1124691125.1934314,1463089876.1673462,1452790436.947512,431477710.6707722,1101352798.129972,771795097.6426759,762872411.3916681,1472773461.47236,1127498911.83788,855050574.7572458,853479052.3681084,1017190552.1053549,1104478884.1244645,1147548935.4576902,380587614.67607313,431477710.6707722,1463089876.1673462,0,0
2004-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772837119.1126693,775136819.9857751,1124691125.1934314,1463089876.1673462,1452790436.947512,431477710.6707722,1101352798.129972,771795097.6426759,1466425828.9286544,1472773461.47236,1127498911.83788,855050574.7572458,1017339412.3153541,1098606494.4355664,1134523378.2753592,380475822.86258566,431477710.6707722,1463089876.1673462,0,0
2004-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116436391.4956338,772837119.1126693,775136819.9857751,1124691125.1934314,1463089876.1673462,1452790436.947512,431477710.6707722,1101352798.129972,1505617035.5116608,1466425828.9286544,1472773461.47236,1127498911.83788,1019494211.3675916,1097816314.4111202,1146043037.3906398,381073171.20462626,431477710.6707722,1463089876.1673462,0,0
2004-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477820299.5195296,1116436391.4956338,772837119.1126693,775136819.9857751,1124691125.1934314,1463089876.1673462,1452790436.947512,431477710.6707722,1152132289.1055512,1505617035.5116608,1466425828.9286544,1472773461.47236,1168971724.060271,1098176802.843061,1169162807.7952416,310696872.9740455,772837119.1126693,1477820299.5195296,0,0
