,trend,trend_squared,"s(1,7)","s(2,7)","s(3,7)","s(4,7)","s(5,7)","s(6,7)","s(7,7)","sin(1,freq=YE-DEC)","cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)","sin(3,freq=YE-DEC)","cos(3,freq=YE-DEC)","sin(4,freq=YE-DEC)","cos(4,freq=YE-DEC)","sin(5,freq=YE-DEC)","cos(5,freq=YE-DEC)","sin(6,freq=YE-DEC)","cos(6,freq=YE-DEC)","sin(7,freq=YE-DEC)","cos(7,freq=YE-DEC)","sin(8,freq=YE-DEC)","cos(8,freq=YE-DEC)","sin(9,freq=YE-DEC)","cos(9,freq=YE-DEC)",lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_11,lag_13,lag_14,lag_17,lag_18,lag_20,lag_22,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_min_7,rolling_max_7,weather_weather_code (wmo code),weather_temperature_2m_max (°C),weather_apparent_temperature_max (°C),weather_apparent_temperature_min (°C),weather_wind_speed_10m_max (km/h),weather_wind_gusts_10m_max (km/h),weather_wind_direction_10m_dominant (°),weather_shortwave_radiation_sum (MJ/m²),weather_et0_fao_evapotranspiration (mm),weather_sunrise (iso8601),weather_sunset (iso8601),weather_daylight_duration (s),weather_sunshine_duration (s),weather_uv_index_max (),weather_uv_index_clear_sky_max (),weather_rain_sum (mm),weather_showers_sum (mm),weather_snowfall_sum (cm),weather_precipitation_sum (mm),weather_precipitation_hours (h),weather_temperature_2m_min (°C),is_weekend,is_holiday
2024-08-01,944.0,891136.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4925480679538642,-0.8702852410301554,0.8573146280763321,0.5147928015098311,-0.999668467514313,-0.025747913654989248,0.8826787983255479,-0.46997674302731923,-0.5366961939916,0.843775559823186,0.05147875477034791,-0.9986740898848304,0.44709379298511087,0.8944870822287971,-0.8296770135526179,-0.5582437220268663,0.9970175264485266,0.07717546212664664,5.20060272,5.10460272,8.10460272,8.10460272,6.67660272,5.26060272,5.27260272,5.15260272,6.61660272,8.10460272,5.14060272,5.14060272,8.15260272,162.62860272999998,76.711102725,5.16460272,6.246317005714287,6.326888434285714,107.50295272783335,1.3789113821106025,5.10460272,8.10460272,63,20.9,23.4,20.8,14.0,21.2,99,4.5,0.92,0.0,0.0,54982.27,8734.57,4.85,6.45,0.0,20.7,0.0,20.7,10.0,18.7,0,0
2024-08-02,945.0,893025.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5074150932938452,-0.8617017599480683,0.8744809578310394,0.4850598461951968,-0.9996684675143132,0.025747913654986614,0.8483511978123046,-0.5294338912181841,-0.46238297290351565,0.8866803180227396,-0.05147875477034265,-0.9986740898848308,0.5511016400745973,0.8344381237138492,-0.8982917515547517,-0.4393995096591441,0.9970175264485271,-0.07717546212664053,5.29660272,5.20060272,5.10460272,8.10460272,8.10460272,6.67660272,5.26060272,5.27260272,5.15260272,8.10460272,6.59260272,5.14060272,5.11660272,8.15260272,401.44460275,5.14060272,6.249745577142858,6.338031291428572,58.633802724,1.3761137929483638,5.10460272,8.10460272,45,26.5,29.0,18.0,9.7,22.0,77,21.52,4.06,0.0,0.0,54800.86,40705.09,6.5,6.5,0.0,0.0,0.0,0.0,0.0,16.4,0,0
2024-08-03,946.0,894916.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5221325810768248,-0.8528643314021597,0.8906165093267403,0.45475513555610586,-0.9970175264485266,0.07717546212664671,0.8100248628547753,-0.5863955333706956,-0.38466509970700014,0.9230562068841766,-0.1538905767040625,-0.9880878960910771,0.6471606673266063,0.7623536388483901,-0.9499899229945009,-0.31228055688579487,0.9732643737003819,-0.22968774213179832,5.16460272,5.29660272,5.20060272,5.10460272,8.10460272,8.10460272,6.67660272,5.26060272,5.27260272,6.61660272,8.10460272,6.59260272,5.18860272,5.11660272,162.62860272999998,76.711102725,6.2360312914285725,6.339745577142857,56.39158605716667,1.3880411787839444,5.10460272,8.10460272,51,22.4,23.7,18.2,11.5,27.7,246,17.22,3.18,0.0,0.0,54616.3,26848.87,5.85,6.45,0.0,0.3,0.0,0.3,3.0,17.3,1,0
2024-08-04,947.0,896809.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5366961939916004,-0.8437755598231858,0.9057022630804713,0.423914390709861,-0.9917226741361016,0.12839835514655004,0.7678804460366004,-0.6405931786981747,-0.3041148323275182,0.9526353808033825,-0.254671120241227,-0.9670277247913208,0.7338853664321993,0.6792733388972929,-0.9837979515735161,-0.17928075881073685,0.926323968251496,-0.3767278936351826,6.67660272,5.16460272,5.29660272,5.20060272,5.10460272,8.10460272,8.10460272,6.67660272,5.26060272,5.15260272,8.10460272,8.10460272,5.14060272,5.18860272,8.15260272,401.44460275,6.2360312914285725,6.345745577142858,54.063502723666666,1.3880411787839444,5.10460272,8.10460272,61,19.7,20.6,16.9,14.8,31.0,280,6.29,1.41,0.0,0.0,54428.8,0.0,5.15,6.4,0.0,4.5,0.0,4.5,7.0,16.7,1,0
2024-08-05,948.0,898704.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5511016400745999,-0.8344381237138474,0.9197204370389465,0.3925739646141723,-0.9837979515735165,0.1792807588107353,0.7221165966101168,-0.6917713646142212,-0.22132528438243432,0.9752000402445821,-0.35275208654909407,-0.935716819040494,0.8100248628547733,0.5863955333706983,-0.9990791668951152,-0.04290475819955659,0.857314628076333,-0.5147928015098298,8.11660272,6.67660272,5.16460272,5.29660272,5.20060272,5.10460272,8.10460272,8.10460272,6.67660272,5.27260272,6.61660272,8.10460272,5.14060272,5.14060272,5.11660272,162.62860272999998,6.237745577142857,6.346602720000001,54.15350272366666,1.3907383546673229,5.10460272,8.11660272,3,25.2,27.0,14.9,10.4,20.5,203,25.1,4.53,0.0,0.0,54238.58,48397.0,6.5,6.5,0.0,0.0,0.0,0.0,0.0,15.0,0,0
2024-08-06,949.0,900601.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5653446739747425,-0.8248547748594246,0.9326545075388222,0.36077079921678407,-0.9732643737003829,0.22968774213179396,0.672949024155834,-0.7396888608649658,-0.13690605792347854,0.9905840354577966,-0.447093792985111,-0.894487082228797,0.8744809578310382,0.485059846195199,-0.9955457941960384,0.0942792217754213,0.7678804460366043,-0.64059317869817,8.10460272,8.11660272,6.67660272,5.16460272,5.29660272,5.20060272,5.10460272,8.10460272,8.10460272,5.26060272,5.15260272,6.61660272,6.59260272,5.14060272,5.18860272,8.15260272,6.237745577142857,6.346602720000001,37.64433605566666,1.3907383546673229,5.10460272,8.11660272,3,28.1,29.4,15.4,13.3,25.9,189,23.8,4.77,0.0,0.0,54045.86,47863.57,6.4,6.45,0.0,0.0,0.0,0.0,0.0,16.0,0,0
2024-08-07,950.0,902500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5794210982045637,-0.8150283375168114,0.9444892287836613,0.32854238191083485,-0.9601498736716015,0.2794856348516101,0.620609481827423,-0.7841198065767102,-0.05147875477034779,0.9986740898848304,-0.5366961939916016,-0.843775559823185,0.9263239682514951,0.3767278936351848,-0.9732643737003827,0.22968774213179496,0.6601521206712303,-0.7511319308705212,5.11660272,8.10460272,8.11660272,6.67660272,5.16460272,5.29660272,5.20060272,5.10460272,8.10460272,6.67660272,5.27260272,5.15260272,8.10460272,6.59260272,5.14060272,5.11660272,6.239459862857144,6.239459862857143,29.102602721666663,1.3891152476100628,5.11660272,8.11660272,63,21.9,22.1,16.4,15.1,29.5,267,14.13,2.78,0.0,0.0,53850.85,25522.81,5.45,6.15,0.0,6.5,0.0,6.5,5.0,15.9,0,0
2024-08-08,951.0,904401.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5933267643772318,-0.8049617075821961,0.9552106508146315,0.29592670134728977,-0.9444892287836615,0.3285423819108342,0.5653446739747435,-0.8248547748594239,0.03432760051324074,0.9994106342455054,-0.6206094818274219,-0.7841198065767112,0.9648061359537647,0.2629622026565143,-0.932654507538823,0.36077079921678185,0.5366961939916035,-0.8437755598231838,5.16460272,5.11660272,8.10460272,8.11660272,6.67660272,5.16460272,5.29660272,5.20060272,5.10460272,8.10460272,5.26060272,5.27260272,8.10460272,8.10460272,5.14060272,5.18860272,6.234317005714286,6.240317005714286,26.947619388166665,1.3936615800524215,5.11660272,8.11660272,3,22.6,23.0,14.2,11.5,23.4,221,20.97,3.95,0.0,0.0,53653.73,46000.11,6.0,6.3,0.0,0.0,0.0,0.0,0.0,15.2,0,0
2024-08-09,952.0,906304.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6070575744291,-0.7946578517376253,0.9648061359537644,0.2629622026565153,-0.9263239682514957,0.3767278936351834,0.5074150932938466,-0.8617017599480675,0.11988119229922653,0.9927882451625402,-0.6979441547663409,-0.7161521883143959,0.9893724130196825,0.14540367380369293,-0.874480957831041,0.48505984619519393,0.4004539056512683,-0.916316904487004,5.16460272,5.16460272,5.11660272,8.10460272,8.11660272,6.67660272,5.16460272,5.29660272,5.20060272,8.10460272,6.67660272,5.26060272,6.61660272,8.10460272,6.59260272,5.14060272,6.215459862857143,6.232602720000001,26.897619388166667,1.4092697297333994,5.11660272,8.11660272,3,23.0,23.5,17.1,18.7,39.6,220,12.74,3.01,0.0,0.0,53454.71,26309.73,5.15,6.35,0.0,0.0,0.0,0.0,0.0,18.5,0,0
2024-08-10,953.0,908209.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6206094818274228,-0.7841198065767104,0.9732643737003825,0.22968774213179555,-0.9057022630804713,0.4239143907098611,0.44709379298511387,-0.8944870822287956,0.20455206612620214,0.9788556850953576,-0.7678804460366007,-0.6405931786981744,0.9996684675143132,0.025747913654988082,-0.7998392447397193,0.6002142805483682,0.2546711202412291,-0.9670277247913203,5.16460272,5.16460272,5.16460272,5.11660272,8.10460272,8.11660272,6.67660272,5.16460272,5.29660272,5.10460272,8.10460272,6.67660272,5.15260272,6.61660272,8.10460272,5.14060272,6.215459862857143,6.225745577142857,26.897619388166667,1.4092697297333994,5.11660272,8.11660272,2,25.2,26.4,12.8,11.5,23.8,235,24.52,4.52,0.0,0.0,53253.99,46961.44,6.35,6.35,0.0,0.0,0.0,0.0,0.0,13.4,1,0
2024-08-11,954.0,910116.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6339784927628865,-0.77335067770973,0.9805753940631429,0.19614254142819723,-0.8826787983255477,0.46997674302731934,0.38466509970700163,-0.9230562068841759,0.28771676722616685,0.9577155432887804,-0.829677013552618,-0.5582437220268661,0.9955457941960381,-0.09427922177542497,-0.7101350157125365,0.704065522134805,0.10282099713735925,-0.9946998756145892,6.61660272,5.16460272,5.16460272,5.16460272,5.11660272,8.10460272,8.11660272,6.67660272,5.16460272,5.20060272,8.10460272,8.10460272,5.27260272,5.15260272,8.10460272,6.59260272,6.206888434285714,6.221459862857143,26.946819388166666,1.4061765890933848,5.11660272,8.11660272,3,28.0,30.2,15.4,13.3,28.1,57,24.22,4.89,0.0,0.0,53051.73,46838.42,6.3,6.3,0.0,0.0,0.0,0.0,0.0,15.3,1,0
2024-08-12,955.0,912025.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6471606673266059,-0.7623536388483905,0.9867305793119814,0.16236614133076424,-0.8573146280763325,0.5147928015098305,0.32042327339191207,-0.9472744722987165,0.36876293119225867,0.9295234803804009,-0.8826787983255472,-0.4699767430273205,0.9770638564833515,-0.2129465199384128,-0.6070575744291018,0.7946578517376239,-0.05147875477034216,-0.9986740898848308,8.11660272,6.61660272,5.16460272,5.16460272,5.16460272,5.11660272,8.10460272,8.11660272,6.67660272,5.29660272,5.10460272,8.10460272,5.26060272,5.27260272,6.61660272,8.10460272,6.206888434285715,6.222317005714286,24.660336054666665,1.4061765890933848,5.11660272,8.11660272,3,33.8,36.5,18.8,12.2,23.8,179,22.76,4.98,0.0,0.0,52848.14,47207.58,6.3,6.3,0.0,0.0,0.0,0.0,0.0,18.1,0,0
2024-08-13,956.0,913936.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6601521206712319,-0.7511319308705199,0.9917226741361015,0.1283983551465508,-0.8296770135526188,0.558243722026865,0.25467112024122845,-0.9670277247913205,0.44709379298511426,0.8944870822287954,-0.9263239682514952,-0.37672789363518466,0.944489228783661,-0.3285423819108353,-0.49254806795386386,0.8702852410301556,-0.20455206612619806,-0.9788556850953585,8.11660272,8.11660272,6.61660272,5.16460272,5.16460272,5.16460272,5.11660272,8.10460272,8.11660272,5.16460272,5.20060272,5.10460272,6.67660272,5.26060272,5.15260272,8.10460272,6.20860272,6.223174148571429,11.549402720333331,1.4088804166023914,5.11660272,8.11660272,53,32.9,37.0,22.1,22.3,45.4,206,19.94,4.66,0.0,0.0,52643.38,33322.22,6.25,6.25,0.0,1.1,0.0,1.1,2.0,20.6,0,0
2024-08-14,957.0,915849.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6729490241558329,-0.7396888608649669,0.9955457941960382,0.09427922177542454,-0.7998392447397189,0.6002142805483688,0.1877185654371989,-0.9822228566828406,0.5221325810768239,0.8528643314021602,-0.9601498736716022,-0.279485634851608,0.8982917515547526,-0.4393995096591421,-0.3687629311922605,0.9295234803804001,-0.3527520865490936,-0.9357168190404941,5.17660272,8.11660272,8.11660272,6.61660272,5.16460272,5.16460272,5.16460272,5.11660272,8.10460272,6.67660272,5.29660272,5.20060272,8.10460272,6.67660272,5.27260272,6.61660272,6.217174148571429,6.228317005714286,6.3010027200000005,1.4012916591487956,5.16460272,8.11660272,55,21.7,23.3,17.0,10.8,19.8,222,5.59,1.37,0.0,0.0,52437.61,7052.71,3.65,5.95,0.0,1.1,0.0,1.1,1.0,17.1,0,0
2024-08-15,958.0,917764.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6855476064742154,-0.7280278011569848,0.998195433059714,0.06004895851494862,-0.7678804460366003,0.6405931786981748,0.11988119229922788,-0.9927882451625399,0.5933267643772328,0.8049617075821953,-0.9837979515735161,-0.17928075881073663,0.8391377545563954,-0.5439189543287223,-0.2380332770614869,0.9712569994658311,-0.4925480679538647,-0.870285241030155,5.30860272,5.17660272,8.11660272,8.11660272,6.61660272,5.16460272,5.16460272,5.16460272,5.11660272,8.11660272,5.16460272,5.29660272,8.10460272,8.10460272,5.26060272,5.15260272,6.237745577142857,6.2360312914285725,6.206202719999999,1.3842171690680516,5.16460272,8.11660272,3,26.4,27.9,14.6,12.2,25.6,218,19.33,3.86,0.0,0.0,52231.01,42761.61,6.15,6.15,0.0,0.0,0.0,0.0,0.0,14.6,0,0
2024-08-16,959.0,919681.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6979441547663436,-0.7161521883143932,0.9996684675143132,0.025747913654988235,-0.7338853664321991,0.6792733388972931,0.05147875477034589,-0.9986740898848305,0.6601521206712313,0.7511319308705202,-0.9970175264485267,-0.07717546212664628,0.7678804460365997,-0.6405931786981757,-0.10282099713735912,0.9946998756145892,-0.6206094818274243,-0.7841198065767092,5.17660272,5.30860272,5.17660272,8.11660272,8.11660272,6.61660272,5.16460272,5.16460272,5.16460272,8.10460272,6.67660272,5.16460272,5.10460272,8.10460272,6.67660272,5.27260272,6.239459862857144,6.227459862857143,6.20820272,1.3826731975209345,5.16460272,8.11660272,53,22.2,23.5,14.6,11.5,25.9,209,7.02,1.62,0.0,0.0,52023.74,14295.29,5.2,6.15,0.0,1.6,0.0,1.6,5.0,15.7,0,0
2024-08-17,960.0,921600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7101350157125359,-0.7040655221348056,0.9999631612477099,-0.008583481082087131,-0.6979441547663432,0.7161521883143938,-0.017166329754707523,-0.9998526477050269,0.7221165966101172,0.6917713646142208,-0.999668467514313,0.025747913654989674,0.685547606474215,-0.7280278011569853,0.03432760051324381,0.9994106342455052,-0.7338853664322015,-0.6792733388972906,5.33260272,5.17660272,5.30860272,5.17660272,8.11660272,8.11660272,6.61660272,5.16460272,5.16460272,5.11660272,8.11660272,6.67660272,5.20060272,5.10460272,8.10460272,5.26060272,6.263459862857142,6.239459862857143,6.21300272,1.3622133354004002,5.17660272,8.11660272,63,23.5,25.6,19.5,13.3,22.0,254,9.04,1.87,0.0,0.0,51815.96,9987.07,5.2,6.0,0.0,17.2,0.0,17.2,14.0,17.6,1,0
2024-08-18,961.0,923521.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7221165966101161,-0.691771364614222,0.9990791668951153,-0.04290475819955423,-0.6601521206712323,0.7511319308705194,-0.08573050015569401,-0.9963183634476755,0.7787639308347607,0.6273170968742938,-0.9917226741361017,0.12839835514654957,0.5933267643772313,-0.8049617075821963,0.17082974322534353,0.9853005626861091,-0.8296770135526177,-0.5582437220268665,6.67660272,5.33260272,5.17660272,5.30860272,5.17660272,8.11660272,8.11660272,6.61660272,5.16460272,5.16460272,8.10460272,8.11660272,5.29660272,5.20060272,8.10460272,6.67660272,6.272031291428571,6.239459862857143,6.264202720000001,1.364991690084521,5.17660272,8.11660272,63,21.6,20.7,15.0,13.7,30.2,305,12.07,2.3,0.0,0.0,51607.81,27639.89,4.6,5.85,0.0,8.2,0.0,8.2,8.0,15.4,1,0
2024-08-19,962.0,925444.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.7338853664321993,-0.6792733388972929,0.9970175264485266,-0.07717546212664683,-0.6206094818274229,0.7841198065767103,-0.15389057670406273,-0.9880878960910771,0.82967701355262,0.558243722026863,-0.9732643737003825,0.22968774213179521,0.49254806795386374,-0.8702852410301556,0.30411483232751974,0.952635380803382,-0.9057022630804713,-0.42391439070986114,8.12860272,6.67660272,5.33260272,5.17660272,5.30860272,5.17660272,8.11660272,8.11660272,6.61660272,5.16460272,5.11660272,8.10460272,5.16460272,5.29660272,5.10460272,8.10460272,6.273745577142857,6.240317005714286,6.36380272,1.3676992253937443,5.17660272,8.12860272,3,22.7,23.6,10.5,11.9,18.7,209,23.4,3.94,0.0,0.0,51399.45,46456.29,5.95,5.95,0.0,0.0,0.0,0.0,0.0,11.3,0,0
2024-08-20,963.0,927369.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7454378568683002,-0.6665751282095631,0.9937806700284983,-0.11135519690480904,-0.5794210982045634,0.8150283375168116,-0.221325284382433,-0.9752000402445824,0.87448095783104,0.48505984619519565,-0.944489228783661,0.3285423819108354,0.38466509970700047,-0.9230562068841763,0.4316728524737846,0.9020302369860703,-0.9601498736716021,-0.27948563485160843,8.12860272,8.12860272,6.67660272,5.33260272,5.17660272,5.30860272,5.17660272,8.11660272,8.11660272,5.16460272,5.16460272,5.11660272,6.67660272,5.16460272,5.20060272,8.10460272,6.275459862857142,6.242031291428573,6.41500272,1.3703989094941087,5.17660272,8.12860272,65,24.2,24.5,12.2,13.7,33.8,199,21.12,3.89,0.0,0.0,51190.79,39171.4,6.0,6.0,0.0,18.2,0.0,18.2,5.0,13.3,0,0
2024-08-21,964.0,929296.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7567706633464625,-0.653680474772006,0.9893724130196829,-0.14540367380368985,-0.5366961939915997,0.8437755598231861,-0.28771676722616696,-0.9577155432887803,0.9128458599921352,0.4083043422438942,-0.9057022630804707,0.42391439070986225,0.27123391067290925,-0.9625134626077083,0.5511016400746,0.8344381237138473,-0.9917226741361018,-0.12839835514654835,5.17660272,8.12860272,8.12860272,6.67660272,5.33260272,5.17660272,5.30860272,5.17660272,8.11660272,6.61660272,5.16460272,5.16460272,8.11660272,6.67660272,5.29660272,5.10460272,6.275459862857142,6.246317005714286,6.3174027200000005,1.3703989094941087,5.17660272,8.12860272,3,19.0,18.0,11.2,18.0,38.9,252,21.72,3.52,0.0,0.0,50980.32,45659.86,5.55,5.8,0.0,0.0,0.0,0.0,0.0,13.0,0,0
2024-08-22,965.0,931225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7678804460366,-0.6405931786981752,0.9837979515735163,-0.1792807588107354,-0.49254806795386474,0.870285241030155,-0.3527520865490943,-0.9357168190404939,0.9444892287836605,0.328542381910837,-0.8573146280763327,0.5147928015098301,0.15389057670406092,-0.9880878960910773,0.660152120671231,0.7511319308705205,-0.9996684675143132,0.025747913654985636,63.655102725,5.17660272,8.12860272,8.12860272,6.67660272,5.33260272,5.17660272,5.30860272,5.17660272,8.11660272,5.16460272,5.16460272,8.10460272,8.11660272,5.16460272,5.20060272,14.610674149285714,10.424209863214285,8.169086053500001,21.665740932303972,5.17660272,63.655102725,3,22.5,21.1,9.6,16.9,38.5,194,22.39,4.05,0.0,0.0,50767.91,45419.53,5.9,5.9,0.0,0.0,0.0,0.0,0.0,11.3,0,0
2024-08-23,966.0,933156.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7787639308347605,-0.627317096874294,0.9770638564833509,-0.21294651993841524,-0.44709379298511537,0.8944870822287948,-0.41612469599147356,-0.9093075592922363,0.9691780654392536,0.2463612742933151,-0.7998392447397213,0.6002142805483656,0.03432760051324613,-0.9994106342455052,0.7567706633464613,0.6536804747720074,-0.9837979515735166,0.17928075881073433,5.20060272,63.655102725,5.17660272,8.12860272,8.12860272,6.67660272,5.33260272,5.17660272,5.30860272,8.11660272,6.61660272,5.16460272,5.11660272,8.10460272,6.67660272,5.29660272,14.614102720714286,10.426781291785714,8.1218860535,21.664001012278224,5.17660272,63.655102725,55,21.1,21.0,12.9,23.0,50.8,197,12.22,2.58,0.0,0.0,50553.71,25500.75,5.3,5.8,0.0,3.0,0.0,3.0,6.0,15.4,0,0
2024-08-24,967.0,935089.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.78941791032802,-0.6138561418226115,0.9691780654392533,-0.24636127429331575,-0.40045390565126426,0.9163169044870058,-0.47753588643749,-0.8786122450571473,0.9867305793119817,0.1623661413307621,-0.7338853664321958,0.6792733388972967,-0.08573050015569884,-0.9963183634476751,0.839137754556396,0.5439189543287213,-0.9444892287836588,0.3285423819108416,5.26060272,5.20060272,63.655102725,5.17660272,8.12860272,8.12860272,6.67660272,5.33260272,5.17660272,5.17660272,8.11660272,6.61660272,5.16460272,5.11660272,8.11660272,5.16460272,14.60381700642857,10.433638434642857,8.1254860535,21.669158646136623,5.17660272,63.655102725,65,29.1,30.2,15.1,20.2,47.5,199,20.86,4.04,0.0,0.0,50337.91,41547.69,5.85,5.85,0.0,12.0,0.0,12.0,3.0,16.4,1,0
2024-08-25,968.0,937024.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7998392447397197,-0.6002142805483679,0.9601498736716015,-0.2794856348516102,-0.3527520865490937,0.9357168190404941,-0.5366961939916018,-0.8437755598231848,0.9970175264485267,0.07717546212664615,-0.66015212067123,0.7511319308705214,-0.20455206612620527,-0.9788556850953569,0.9057022630804729,0.4239143907098578,-0.8826787983255465,0.4699767430273216,6.67660272,5.26060272,5.20060272,63.655102725,5.17660272,8.12860272,8.12860272,6.67660272,5.33260272,5.30860272,8.11660272,8.11660272,5.16460272,5.16460272,8.10460272,6.67660272,14.60381700642857,10.437924148928571,8.172286053499999,21.669158646136623,5.17660272,63.655102725,51,19.2,18.3,10.8,20.2,47.2,229,18.72,3.19,0.0,0.0,50120.66,43591.75,5.6,5.6,0.0,0.2,0.0,0.2,1.0,12.4,1,0
2024-08-26,969.0,938961.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8100248628547748,-0.5863955333706962,0.9499899229945014,-0.3122805568857935,-0.3041148323275197,0.952635380803382,-0.59332676437723,-0.8049617075821974,0.9999631612477099,-0.008583481082085754,-0.5794210982045667,0.8150283375168093,-0.3204232733919054,-0.9472744722987189,0.9552106508146302,0.2959267013472941,-0.7998392447397217,0.6002142805483652,573.075102765,6.67660272,5.26060272,5.20060272,63.655102725,5.17660272,8.12860272,8.12860272,6.67660272,5.17660272,5.17660272,8.11660272,5.16460272,5.16460272,5.11660272,8.11660272,95.31045987,50.792102723571425,27.099436055,211.76662776871748,5.17660272,573.075102765,55,21.0,20.6,8.6,12.6,24.5,202,19.8,3.39,0.0,0.0,49902.14,38989.32,5.55,5.55,0.0,1.0,0.0,1.0,1.0,10.4,0,0
2024-08-27,970.0,940900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8199717629247767,-0.5724039727378154,0.9387101892619447,-0.34470738398793244,-0.25467112024123173,0.9670277247913196,-0.6471606673266038,-0.7623536388483922,0.9955457941960384,-0.09427922177542168,-0.4925480679538698,0.8702852410301521,-0.4316728524737783,-0.9020302369860733,0.9867305793119805,0.1623661413307696,-0.6979441547663502,0.7161521883143869,555.907102755,573.075102765,6.67660272,5.26060272,5.20060272,63.655102725,5.17660272,8.12860272,8.12860272,5.33260272,5.30860272,5.17660272,6.61660272,5.16460272,5.16460272,8.10460272,173.5645313035714,89.91999558321429,45.407119389500004,267.9407027585586,5.17660272,573.075102765,3,25.6,25.7,8.9,11.2,19.8,166,20.48,3.87,0.0,0.0,49682.51,45427.02,5.7,5.7,0.0,0.0,0.0,0.0,0.0,11.1,0,0
2024-08-28,971.0,942841.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8296770135526184,-0.5582437220268655,0.9263239682514957,-0.3767278936351835,-0.20455206612620333,0.9788556850953574,-0.6979441547663411,-0.7161521883143958,0.9837979515735171,-0.17928075881073144,-0.4004539056512712,0.9163169044870026,-0.5366961939915954,-0.8437755598231889,0.9996684675143129,0.02574791365499543,-0.57942109820457,0.8150283375168069,364.059102745,555.907102755,573.075102765,6.67660272,5.26060272,5.20060272,63.655102725,5.17660272,8.12860272,6.67660272,5.17660272,5.30860272,8.11660272,6.61660272,5.16460272,5.11660272,224.83345987857143,115.55445987071428,57.272269390333335,264.66566556188354,5.20060272,573.075102765,3,28.7,30.2,13.6,12.2,30.2,178,21.45,4.37,0.0,0.0,49461.91,44959.36,5.65,5.65,0.0,0.0,0.0,0.0,0.0,14.8,0,0
