,trend,trend_squared,trend_cubed,trend**4,trend**5,"cos(1,freq=YE-DEC)","sin(2,freq=YE-DEC)","cos(2,freq=YE-DEC)","sin(3,freq=YE-DEC)","cos(3,freq=YE-DEC)","sin(4,freq=YE-DEC)","cos(4,freq=YE-DEC)","sin(5,freq=YE-DEC)","cos(5,freq=YE-DEC)","sin(6,freq=YE-DEC)","cos(6,freq=YE-DEC)","sin(7,freq=YE-DEC)","cos(7,freq=YE-DEC)","sin(8,freq=YE-DEC)","cos(8,freq=YE-DEC)",lag_1,lag_3,lag_4,lag_6,lag_9,lag_10,lag_15,lag_16,lag_17,lag_18,lag_19,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_min_7,rolling_max_7,weather_weather_code (wmo code),weather_temperature_2m_max (°C),weather_apparent_temperature_max (°C),weather_apparent_temperature_min (°C),weather_wind_speed_10m_max (km/h),weather_wind_gusts_10m_max (km/h),weather_wind_direction_10m_dominant (°),weather_shortwave_radiation_sum (MJ/m²),weather_et0_fao_evapotranspiration (mm),weather_sunrise (iso8601),weather_sunset (iso8601),weather_daylight_duration (s),weather_sunshine_duration (s),weather_uv_index_max (),weather_uv_index_clear_sky_max (),weather_rain_sum (mm),weather_showers_sum (mm),weather_snowfall_sum (cm),weather_precipitation_sum (mm),weather_precipitation_hours (h),weather_temperature_2m_min (°C),is_weekend,is_holiday
2024-09-09,983.0,966289.0,949862087.0,933714431521.0,917841286185143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26460272,2.81260272,2.84860272,3.97660272,4.26460272,2.83660272,374.85260275,5.47660272,4.060602719999999,2.80060272,62.455102725,11.621245577857207,77.30210272499998,54.362969390333326,21.606158489190012,2.77660272,60.597102725,65,18.3,18.8,12.4,22.0,42.5,265,3.34,0.77,0.0,0.0,46791.07,3600.0,4.6,4.85,0.0,19.6,0.0,19.6,16.0,13.7,0,0
2024-09-10,984.0,968256.0,952763904.0,937519681536.0,922519366631424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.372102735,60.597102725,2.81260272,4.07260272,4.25260272,4.26460272,562.437102755,374.85260275,5.47660272,4.060602719999999,2.80060272,34.849174151428635,48.940317009285714,57.85283605733333,61.353209935726895,2.81260272,165.372102735,53,15.7,13.4,10.8,23.0,49.0,221,9.47,1.62,0.0,0.0,46568.52,24241.74,4.15,5.0,0.0,1.6,0.0,1.6,4.0,12.0,0,0
2024-09-11,985.0,970225.0,955671625.0,941336550625.0,927216502365625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718.63060286,4.26460272,60.597102725,2.84860272,2.77660272,4.25260272,420.26460275,562.437102755,374.85260275,5.47660272,4.060602719999999,279.79974560000005,141.68074558857143,114.95996939533333,637.2789296483868,2.81260272,1718.63060286,63,14.8,11.5,5.8,24.8,54.4,250,15.9,2.29,0.0,0.0,46344.74,36041.3,4.8,4.85,0.0,15.6,0.0,15.6,10.0,8.5,0,0
2024-09-12,986.0,972196.0,958585256.0,945165062416.0,931932751542176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.995102675,165.372102735,4.26460272,2.81260272,3.97660272,2.77660272,2.80060272,420.26460275,562.437102755,374.85260275,5.47660272,295.50295987928575,149.62320987107142,118.66925272716665,630.6724177107285,2.81260272,1718.63060286,53,13.2,10.4,4.4,13.0,28.8,249,9.32,1.36,0.0,0.0,46119.85,20977.99,4.4,4.7,0.0,1.2,0.0,1.2,4.0,6.8,0,0
2024-09-13,987.0,974169.0,961504803.0,949005240561.0,936668172433707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.24810267499998,1718.63060286,165.372102735,60.597102725,4.07260272,3.97660272,4.02460272,2.80060272,420.26460275,562.437102755,374.85260275,313.98860273,158.78203129642858,122.98496939233333,622.5083310636393,2.81260272,1718.63060286,51,15.0,13.4,1.7,13.7,29.9,296,13.63,1.91,0.0,0.0,45893.99,31190.68,4.3,4.6,0.0,0.4,0.0,0.4,2.0,4.5,0,0
2024-09-14,988.0,976144.0,964430272.0,952857108736.0,941422823431168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.12310275,113.995102675,1718.63060286,4.26460272,2.84860272,4.07260272,2.83660272,4.02460272,2.80060272,420.26460275,562.437102755,367.8901027342858,185.73106701285715,135.55878606,607.2211843929581,4.26460272,1718.63060286,3,15.3,13.3,2.5,9.7,23.0,297,16.52,2.39,0.0,0.0,45667.32,39143.44,4.55,4.7,0.0,0.0,0.0,0.0,0.0,5.3,1,0
2024-09-15,989.0,978121.0,967361669.0,956720690641.0,946196763043949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3095.71660212,132.24810267499998,113.995102675,165.372102735,2.81260272,2.84860272,4.26460272,2.83660272,4.02460272,2.80060272,420.26460275,801.4786026478572,406.54906696999996,238.61678604,1172.100743163651,4.26460272,3095.71660212,3,17.6,16.1,1.8,11.5,21.6,236,16.2,2.49,0.0,0.0,45439.95,39001.42,4.75,4.75,0.0,0.0,0.0,0.0,0.0,4.9,1,0
2024-09-16,990.0,980100.0,970299000.0,960596010000.0,950990049900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.4451023,380.12310275,132.24810267499998,1718.63060286,60.597102725,2.81260272,4.25260272,4.26460272,2.83660272,4.02460272,2.80060272,1044.3615311592857,527.9913883685714,295.2938693593333,1155.4057318986688,113.995102675,3095.71660212,51,17.2,16.4,8.0,16.6,32.0,340,7.43,1.28,0.0,0.0,45212.02,17791.78,4.5,4.65,0.0,0.2,0.0,0.2,2.0,9.4,0,0
2024-09-17,991.0,982081.0,973242271.0,964483090561.0,955802742745951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.30760277,3095.71660212,380.12310275,113.995102675,4.26460272,60.597102725,2.77660272,4.25260272,4.26460272,2.83660272,4.02460272,1135.6380311642856,585.2436026578571,321.961569361,1098.2150752400569,113.995102675,3095.71660212,3,17.9,16.6,10.9,18.0,37.8,25,11.46,1.82,0.0,0.0,44983.66,28634.14,4.7,4.7,0.0,0.0,0.0,0.0,0.0,12.3,0,0
2024-09-18,992.0,984064.0,976191488.0,968381956096.0,960634900447232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.458102795,1704.4451023,3095.71660212,132.24810267499998,165.372102735,4.26460272,3.97660272,2.77660272,4.25260272,4.26460272,2.83660272,1016.6133882978572,648.2065669489285,351.2958860301667,1069.2676393640677,113.995102675,3095.71660212,45,22.0,20.9,10.2,19.1,41.0,29,15.31,2.6,0.0,0.0,44755.0,34860.44,4.65,4.65,0.0,0.0,0.0,0.0,0.0,11.3,0,0
2024-09-19,993.0,986049.0,979146657.0,972292630401.0,965486581988193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82460272,804.30760277,1704.4451023,380.12310275,1718.63060286,165.372102735,4.07260272,3.97660272,2.77660272,4.25260272,4.26460272,1000.7318883042857,648.1174240917857,351.2990860301667,1085.6090522125967,2.82460272,3095.71660212,3,23.5,22.0,10.9,15.8,35.3,36,16.48,3.0,0.0,0.0,44526.17,39600.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,12.0,0,0
2024-09-20,994.0,988036.0,982107784.0,976215137296.0,970357846472224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.036602719999999,885.458102795,804.30760277,3095.71660212,113.995102675,1718.63060286,2.84860272,4.07260272,3.97660272,2.77660272,4.25260272,982.4159597392857,648.2022812346429,351.30108603016663,1103.6357475186403,2.82460272,3095.71660212,51,22.7,22.3,10.5,11.2,25.6,78,16.15,2.8,0.0,0.0,44297.3,39600.0,4.5,4.5,0.0,0.2,0.0,0.2,1.0,11.6,0,0
2024-09-21,995.0,990025.0,985074875.0,980149500625.0,975248753121875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83660272,2.82460272,885.458102795,1704.4451023,132.24810267499998,113.995102675,2.81260272,2.84860272,4.07260272,3.97660272,2.77660272,928.5178883064285,648.2039955203571,349.3138026966666,1146.3387512420352,2.82460272,3095.71660212,3,24.1,24.2,10.2,10.4,16.9,170,15.77,2.84,0.0,0.0,44068.52,39600.0,4.45,4.45,0.0,0.0,0.0,0.0,0.0,11.6,1,0
2024-09-22,996.0,992016.0,988047936.0,984095744256.0,980159361278976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.48760276,4.036602719999999,2.82460272,804.30760277,380.12310275,132.24810267499998,60.597102725,2.81260272,2.84860272,4.07260272,3.97660272,564.7708883978572,683.1247455228571,367.536702698,633.1516048314234,2.82460272,1704.4451023,3,23.2,23.6,12.5,12.2,22.0,176,11.18,2.26,0.0,0.0,43839.94,32417.24,3.15,4.4,0.0,0.0,0.0,0.0,0.0,13.9,1,0
2024-09-23,997.0,994009.0,991026973.0,988053892081.0,985089730404757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97660272,2.83660272,4.036602719999999,885.458102795,3095.71660212,380.12310275,4.26460272,60.597102725,2.81260272,2.84860272,4.07260272,322.2753884578572,683.3184598085714,367.633902698,409.4578543771737,2.82460272,885.458102795,51,19.1,17.6,11.3,16.9,36.7,183,11.78,2.19,0.0,0.0,43611.7,29940.07,2.3,4.3,0.0,0.1,0.0,0.1,1.0,12.3,0,0
2024-09-24,998.0,996004.0,994011992.0,992023968016.0,990039920079968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.96560277,549.48760276,2.83660272,2.82460272,1704.4451023,3095.71660212,165.372102735,4.26460272,60.597102725,2.81260272,2.84860272,300.5122456007143,718.0751383825,389.18353603299994,382.7443768662329,2.82460272,885.458102795,61,16.4,15.1,9.3,16.6,36.0,202,6.02,1.04,0.0,0.0,43383.93,14616.25,1.6,4.1,0.0,5.5,0.0,5.5,6.0,10.9,0,0
2024-09-25,999.0,998001.0,997002999.0,996005996001.0,995009990004999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.188102785,6.97660272,549.48760276,4.036602719999999,804.30760277,1704.4451023,1718.63060286,165.372102735,4.26460272,60.597102725,2.81260272,308.6165313135715,662.6149598057143,408.0947193675,397.5101763586998,2.82460272,942.188102785,63,15.7,14.5,10.3,16.2,33.5,188,2.38,0.6,0.0,0.0,43156.74,2279.53,2.15,4.0,0.0,19.0,0.0,19.0,10.0,12.3,0,0
2024-09-26,1000.0,1000000.0,1000000000.0,1000000000000.0,1000000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.399102725,651.96560277,6.97660272,2.83660272,885.458102795,804.30760277,113.995102675,1718.63060286,165.372102735,4.26460272,60.597102725,316.9843170285715,658.8581026664286,391.39345269983335,390.55594059257663,2.83660272,942.188102785,63,17.9,16.1,10.8,25.6,51.1,203,5.48,1.15,0.0,0.0,42930.27,7200.0,3.15,4.0,0.0,9.6,0.0,9.6,13.0,13.4,0,0
2024-09-27,1001.0,1002001.0,1003003001.0,1004006004001.0,1005010010005001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.241102725,942.188102785,651.96560277,549.48760276,2.82460272,885.458102795,132.24810267499998,113.995102675,1718.63060286,165.372102735,4.26460272,324.8706741721429,653.6433169557142,379.3593360323333,383.6803327898805,2.83660272,942.188102785,63,14.5,10.0,6.8,29.9,59.8,223,9.46,1.74,0.0,0.0,42704.66,24959.16,3.95,4.0,0.0,7.3,0.0,7.3,6.0,9.9,0,0
2024-09-28,1002.0,1004004.0,1006012008.0,1008024032016.0,1010040080080032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.942102725,61.399102725,942.188102785,6.97660272,4.036602719999999,2.82460272,380.12310275,132.24810267499998,113.995102675,1718.63060286,165.372102735,338.6000313157143,633.5589598110713,382.56405269916667,371.7709635661889,6.97660272,942.188102785,53,12.0,10.1,3.8,14.8,29.9,283,10.54,1.41,0.0,0.0,42480.01,27614.97,3.8,3.9,0.0,1.3,0.0,1.3,5.0,6.3,1,0
2024-09-29,1003.0,1006009.0,1009027027.0,1012054108081.0,1015090270405243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3856.34660139,59.241102725,61.399102725,651.96560277,2.83660272,4.036602719999999,3095.71660212,380.12310275,132.24810267499998,113.995102675,1718.63060286,811.0084596914286,687.8896740446429,510.9747859881666,1390.2734261757357,6.97660272,3856.34660139,3,13.3,10.5,0.3,10.4,22.3,165,10.42,1.58,0.0,0.0,42256.24,35562.35,3.25,3.95,0.0,0.0,0.0,0.0,0.0,3.4,1,0
2024-09-30,1004.0,1008016.0,1012048064.0,1016096256256.0,1020160641281024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5272.59710158,98.942102725,59.241102725,942.188102785,549.48760276,2.83660272,1704.4451023,3095.71660212,380.12310275,132.24810267499998,113.995102675,1563.2399595285715,942.7576739932143,686.6334692835001,2117.2112780005427,59.241102725,5272.59710158,51,14.0,12.5,5.0,19.4,43.2,182,3.0,0.79,0.0,0.0,42031.75,7200.0,1.15,3.7,0.0,1.4,0.0,1.4,7.0,8.5,0,0
2024-10-01,1005.0,1010025.0,1015075125.0,1020150500625.0,1025251253128125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333.881102425,3856.34660139,98.942102725,61.399102725,6.97660272,549.48760276,804.30760277,1704.4451023,3095.71660212,380.12310275,132.24810267499998,1803.5136023364284,1052.0129239685714,764.287352607,2091.843223411594,59.241102725,5272.59710158,53,14.3,13.0,7.8,22.7,46.8,211,4.23,1.0,0.0,0.0,41806.34,2255.69,2.45,3.75,0.0,1.4,0.0,1.4,5.0,10.0,0,0
2024-10-02,1006.0,1012036.0,1018108216.0,1024216865296.0,1030362166487776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2633.387102885,5272.59710158,3856.34660139,59.241102725,651.96560277,6.97660272,885.458102795,804.30760277,1704.4451023,3095.71660212,380.12310275,2045.1134594935716,1176.8649954035714,851.9251692791667,2073.3653562057366,59.241102725,5272.59710158,51,15.0,14.0,4.9,14.4,29.5,30,11.16,1.57,0.0,0.0,41580.18,27112.57,3.55,3.75,0.0,0.5,0.0,0.5,4.0,6.7,0,0
2024-10-03,1007.0,1014049.0,1021147343.0,1028295374401.0,1035493442021807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.942102725,2333.881102425,5272.59710158,98.942102725,942.188102785,651.96560277,2.82460272,885.458102795,804.30760277,1704.4451023,3095.71660212,2050.476745207857,1183.7305311182142,855.130685946,2067.4187750552596,59.241102725,5272.59710158,3,12.1,9.8,3.9,14.4,32.0,29,9.03,1.29,0.0,0.0,41353.39,21171.36,2.6,3.65,0.0,0.0,0.0,0.0,0.0,6.4,0,0
2024-10-04,1008.0,1016064.0,1024192512.0,1032386052096.0,1040645140512768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.016102675,2633.387102885,2333.881102425,3856.34660139,61.399102725,942.188102785,4.036602719999999,2.82460272,885.458102795,804.30760277,1704.4451023,2060.3017452007143,1192.5862096864287,859.2653359445,2056.51331839944,98.942102725,5272.59710158,3,14.0,11.6,3.2,11.9,25.6,25,12.16,1.62,0.0,0.0,41126.12,34059.72,3.25,3.65,0.0,0.0,0.0,0.0,0.0,5.1,0,0
2024-10-05,1009.0,1018081.0,1027243729.0,1036488922561.0,1045817322864049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.02610268,98.942102725,2633.387102885,5272.59710158,59.241102725,61.399102725,2.83660272,4.036602719999999,2.82460272,885.458102795,804.30760277,2073.1708880514284,1205.8854596835715,865.4304526098332,2042.427630371128,98.942102725,5272.59710158,0,15.0,13.3,0.0,9.7,15.1,175,13.76,1.87,0.0,0.0,40898.51,36501.59,3.7,3.7,0.0,0.0,0.0,0.0,0.0,2.8,1,0
2024-10-06,1010.0,1020100.0,1030301000.0,1040604010000.0,1051010050100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5427.75510164,128.016102675,98.942102725,2333.881102425,98.942102725,59.241102725,549.48760276,2.83660272,4.036602719999999,2.82460272,885.458102795,2297.6578166585714,1554.333138175,1046.2606692405,2336.3013042495686,98.942102725,5427.75510164,3,13.6,11.1,2.0,19.4,44.6,166,7.66,1.4,0.0,0.0,40670.71,23871.41,3.15,3.65,0.0,0.0,0.0,0.0,0.0,4.2,1,0
2024-10-07,1011.0,1022121.0,1033364331.0,1044731338641.0,1056223383366051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3788.87460222,189.02610268,128.016102675,2633.387102885,3856.34660139,98.942102725,6.97660272,549.48760276,2.83660272,4.036602719999999,2.82460272,2085.697459607143,1824.468709567857,1172.4627358904997,2073.997593508373,98.942102725,5427.75510164,63,17.8,16.9,10.6,18.4,36.7,187,11.01,1.75,0.0,0.0,40442.87,30805.58,3.25,3.55,0.0,3.3,0.0,3.3,6.0,12.7,0,0
2024-10-08,1012.0,1024144.0,1036433728.0,1048870932736.0,1061457383928832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.66860274,5427.75510164,189.02610268,98.942102725,5272.59710158,3856.34660139,651.96560277,6.97660272,549.48760276,2.83660272,4.036602719999999,1783.952816795,1793.7332095657143,1177.8317858910002,2182.6763296345375,98.942102725,5427.75510164,3,16.5,15.5,11.4,18.4,38.9,187,5.72,1.17,0.0,0.0,40215.13,10001.68,2.95,3.5,0.0,0.0,0.0,0.0,0.0,13.1,0,0
2024-10-09,1013.0,1026169.0,1039509197.0,1053022816561.0,1066712113176293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.53360278,3788.87460222,5427.75510164,128.016102675,2333.881102425,5272.59710158,942.188102785,651.96560277,6.97660272,549.48760276,2.83660272,1510.259459637143,1777.6864595653572,1201.6074192263331,2178.524375085504,98.942102725,5427.75510164,65,13.5,13.4,10.3,17.6,36.4,175,0.65,0.29,0.0,0.0,39987.64,0.0,0.9,3.25,0.0,56.3,0.0,56.3,22.0,11.9,0,0
2024-10-10,1014.0,1028196.0,1042590744.0,1057187014416.0,1071987632617824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.56610272500001,221.66860274,3788.87460222,189.02610268,2633.387102885,2333.881102425,61.399102725,942.188102785,651.96560277,6.97660272,549.48760276,1507.2057453514287,1778.8412452796426,1198.6805525593334,2180.846128374346,77.56610272500001,5427.75510164,63,13.3,11.3,7.1,20.9,45.4,294,7.4,1.13,0.0,0.0,39760.55,19368.18,2.55,3.25,0.0,16.3,0.0,16.3,14.0,8.7,0,0
2024-10-11,1015.0,1030225.0,1045678375.0,1061363550625.0,1077284003884375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.933102675,717.53360278,221.66860274,5427.75510164,98.942102725,2633.387102885,59.241102725,61.399102725,942.188102785,651.96560277,6.97660272,1504.9081739228573,1782.6049595617858,1145.1239692198333,2182.549111282733,77.56610272500001,5427.75510164,51,11.2,9.7,3.2,12.2,20.9,279,7.55,1.04,0.0,0.0,39534.01,18416.42,3.25,3.25,0.0,0.5,0.0,0.5,4.0,5.9,0,0
2024-10-12,1016.0,1032256.0,1048772096.0,1065552449536.0,1082601288728576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.850102675,77.56610272500001,717.53360278,3788.87460222,128.016102675,98.942102725,98.942102725,59.241102725,61.399102725,942.188102785,651.96560277,1498.1687453507145,1785.6698167010713,1146.0524692198335,2187.3571374248068,77.56610272500001,5427.75510164,63,12.1,9.8,1.3,15.8,33.8,182,2.96,0.69,0.0,0.0,39308.18,1947.85,2.55,3.2,0.0,5.3,0.0,5.3,5.0,4.6,1,0
2024-10-13,1017.0,1034289.0,1051871913.0,1069753735521.0,1087939549024857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.20160178,111.933102675,77.56610272500001,221.66860274,189.02610268,128.016102675,3856.34660139,98.942102725,59.241102725,61.399102725,942.188102785,1342.3753882278575,1820.0166024432142,1286.2175858566666,1877.7533170140805,77.56610272500001,4337.20160178,53,10.8,7.9,3.3,19.1,42.5,253,7.45,1.06,0.0,0.0,39083.22,26414.75,2.6,3.2,0.0,0.8,0.0,0.8,2.0,6.5,1,0
2024-10-14,1018.0,1036324.0,1054977832.0,1073967432976.0,1093298846769568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4304.98760119,141.850102675,111.933102675,717.53360278,5427.75510164,189.02610268,5272.59710158,3856.34660139,98.942102725,59.241102725,61.399102725,1416.105816652143,1750.9016381296428,1417.0464024713333,1996.2216228474888,77.56610272500001,4337.20160178,63,10.0,8.4,2.0,12.2,27.0,134,1.62,0.44,0.0,0.0,38859.29,2704.4,3.0,3.15,0.0,7.3,0.0,7.3,5.0,5.6,0,0
2024-10-15,1019.0,1038361.0,1058089859.0,1078193566321.0,1098679244081099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4088.89960119,4337.20160178,141.850102675,77.56610272500001,3788.87460222,5427.75510164,2333.881102425,5272.59710158,3856.34660139,98.942102725,59.241102725,1968.5673878592856,1876.260102327143,1450.1525024403334,2140.4849313572463,77.56610272500001,4337.20160178,3,15.7,14.6,6.6,13.3,25.6,147,7.03,1.11,0.0,0.0,38636.56,23591.48,2.3,3.1,0.0,0.0,0.0,0.0,0.0,8.0,0,0
2024-10-16,1020.0,1040400.0,1061208000.0,1082432160000.0,1104080803200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613.45760289,4304.98760119,4337.20160178,111.933102675,221.66860274,3788.87460222,2633.387102885,2333.881102425,5272.59710158,3856.34660139,98.942102725,2239.4136735892857,1874.8365666132142,1480.4529191266668,2074.7428890017936,77.56610272500001,4337.20160178,3,19.8,19.5,10.5,19.8,44.6,160,4.57,1.38,0.0,0.0,38415.18,11763.43,2.45,3.15,0.0,0.0,0.0,0.0,0.0,12.1,0,0
2024-10-17,1021.0,1042441.0,1064332261.0,1086683238481.0,1109503586489101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88460272,4088.89960119,4304.98760119,141.850102675,717.53360278,221.66860274,98.942102725,2633.387102885,2333.881102425,5272.59710158,3856.34660139,2228.7448878742857,1867.9753166128573,1453.738819125,2087.8629000747887,2.88460272,4337.20160178,53,19.6,20.2,14.0,15.8,34.9,173,4.6,0.97,0.0,0.0,38195.34,7728.24,1.85,3.0,0.0,1.6,0.0,1.6,5.0,15.5,0,0
2024-10-18,1022.0,1044484.0,1067462648.0,1090946826256.0,1114947656433632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10860272,2613.45760289,4088.89960119,4337.20160178,77.56610272500001,717.53360278,128.016102675,98.942102725,2633.387102885,2333.881102425,5272.59710158,2213.341387880714,1859.124780901786,1424.3605024558335,2106.398289720882,2.88460272,4337.20160178,55,16.8,17.7,13.6,7.2,18.0,331,3.23,0.59,0.0,0.0,37977.2,547.27,1.8,2.9,0.0,1.9,0.0,1.9,6.0,13.3,0,0
2024-10-19,1023.0,1046529.0,1070599167.0,1095222947841.0,1120413075641343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14460272,2.88460272,2613.45760289,4304.98760119,111.933102675,77.56610272500001,189.02610268,128.016102675,98.942102725,2633.387102885,2333.881102425,2193.6691736014286,1845.9189594760717,1424.4045024558334,2129.4853779107057,2.88460272,4337.20160178,65,15.3,15.8,9.7,19.8,37.1,198,4.55,0.93,0.0,0.0,37760.67,14400.0,1.95,2.9,0.0,29.3,0.0,29.3,8.0,11.9,1,0
2024-10-20,1024.0,1048576.0,1073741824.0,1099511627776.0,1125899906842624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224.38560289,4.10860272,2.88460272,4088.89960119,141.850102675,111.933102675,5427.75510164,189.02610268,128.016102675,98.942102725,2633.387102885,1891.838316617143,1617.1068524224997,1498.4161357948333,1913.8419916141197,2.88460272,4304.98760119,3,16.1,15.5,9.3,23.0,47.9,184,4.4,1.07,0.0,0.0,37543.98,10550.28,2.5,2.95,0.0,0.0,0.0,0.0,0.0,11.1,1,0
2024-10-21,1025.0,1050625.0,1076890625.0,1103812890625.0,1131408212890625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.54760279,4.14460272,4.10860272,2613.45760289,4337.20160178,141.850102675,3788.87460222,5427.75510164,189.02610268,128.016102675,98.942102725,1421.7754597028575,1418.9406381775,1532.1398357971666,1600.8530493652872,2.88460272,4088.89960119,53,16.7,16.7,11.7,22.7,44.3,208,1.05,0.37,0.0,0.0,37326.93,0.0,1.0,2.7,0.0,3.4,0.0,3.4,8.0,11.5,0,0
